Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Cluster,RuleSegment,Segment,PCA1,PCA2
15208,1,6,970.52,5,4,3,4,Loyal Customer,Loyal Customer,0.7972160430690061,-0.6601136770840664
15209,730,1,178.98000000000002,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.6178547526252993,1.4446986201836651
15210,225,3,1176.19,2,3,3,3,At Risk,At Risk,-0.07101647353889075,0.10608088846219592
15211,60,2,1277.48,3,2,4,4,Needs Attention,Loyal Customer,0.13040837335508054,-0.6768852899402219
15212,241,2,208.28,2,2,1,2,Lost / Let Go,One-Time Buyer,-1.0962765876079108,-0.4006937908386126
15213,319,2,328.35,2,2,2,3,Lost / Let Go,At Risk,-1.0772906998664464,0.046375333547964706
15214,2,8,1661.44,5,4,4,4,VIP,Loyal Customer,1.2264176954922479,-0.41316879820582364
15215,47,7,2422.43,4,4,4,4,VIP,Loyal Customer,1.1980959960685333,-0.17138853301918067
15216,88,2,486.09,3,2,2,2,Needs Attention,One-Time Buyer,-0.3635071191313482,-0.8163618724043844
15217,563,1,426.24,1,1,2,0,One-Time Buyer,Lost / Let Go,-1.843598372412744,0.9756814995283422
15218,11,22,11453.83,5,5,5,1,VIP,VIP,2.7830262060016566,0.5107725454787282
15219,176,2,685.45,3,2,3,2,Needs Attention,One-Time Buyer,-0.41690136695353097,-0.3567936641363613
15220,52,6,1778.96,4,4,4,4,VIP,Loyal Customer,0.9468276867892286,-0.2856108931105041
15221,366,4,2465.4500000000003,2,3,4,3,At Risk,At Risk,0.09915426080800795,0.9816370132553843
15222,319,11,3550.91,2,5,5,1,Win-Back Priority,VIP,1.043386453717163,1.2298639580209287
15223,226,5,1417.95,2,4,4,4,Win-Back Priority,Loyal Customer,0.3210072144578765,0.32109098499112815
15224,358,5,871.36,2,4,3,3,At Risk,At Risk,-0.20357829281179288,0.744169027285627
15225,234,1,409.40000000000003,2,1,2,2,One-Time Buyer,One-Time Buyer,-1.092318119748396,-0.4120057731830854
15226,311,1,154.41,2,1,1,0,One-Time Buyer,Lost / Let Go,-1.703488480752452,-0.3480176734947773
15227,37,9,2488.4900000000002,4,5,4,4,VIP,Loyal Customer,1.4048056086209468,-0.1174058333634209
15228,66,6,5580.2699999999995,3,4,5,4,Loyal Customer,Loyal Customer,1.4215211049486238,0.07695604020592689
15229,586,1,160.5,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.3293158976229598,0.8131867036495044
15230,239,2,429.6,2,2,2,2,Lost / Let Go,One-Time Buyer,-0.7712469975789196,-0.2171564550773708
15231,621,1,250.26,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.2148951818998723,1.077234895884986
15232,113,2,612.06,3,2,3,2,Needs Attention,One-Time Buyer,-0.31982425948407467,-0.6505476156858284
15233,401,1,59.400000000000006,2,1,1,0,One-Time Buyer,Lost / Let Go,-2.3335114306505758,-0.22270728201112572
15234,277,1,197.0,2,1,1,2,One-Time Buyer,One-Time Buyer,-1.516464743731742,-0.42589968547751195
15235,218,16,2937.81,2,5,4,1,Win-Back Priority,VIP,1.4628981536308006,0.8951680502818189
15236,299,1,321.05,2,1,2,2,One-Time Buyer,One-Time Buyer,-1.3519135864267948,-0.20443678328835743
15237,2,4,1412.32,5,3,4,4,Loyal Customer,Loyal Customer,0.7028724066827382,-0.6899518063503882
15238,29,3,1071.99,4,3,3,4,Loyal Customer,Loyal Customer,0.34604077799637784,-0.738905816362805
15239,10,2,780.59,5,2,3,2,New Customer,One-Time Buyer,0.028803770922910893,-1.0170436081857634
15240,45,12,4459.98,4,5,5,1,VIP,VIP,1.8466032691218388,0.17549288890106657
15241,67,11,3050.16,3,5,5,1,Loyal Customer,VIP,1.565038498712429,0.13472766192289556
15242,422,1,302.04,1,1,2,0,One-Time Buyer,Lost / Let Go,-1.6664769613834935,0.29418247266109165
15243,74,2,927.2800000000001,3,2,3,2,Needs Attention,One-Time Buyer,-0.04444467577619126,-0.703429252923994
15244,65,3,912.08,3,3,3,4,Loyal Customer,Loyal Customer,0.19022579626868594,-0.6311565127203788
15245,134,8,4610.84,3,4,5,4,Loyal Customer,Loyal Customer,1.3708668220293165,0.41069452909265475
15246,238,3,780.4,2,3,3,3,At Risk,At Risk,-0.28336120142746357,0.051491689051624365
15247,122,3,976.06,3,3,3,4,Loyal Customer,Loyal Customer,0.08704152209855681,-0.3745761083249858
15248,411,3,1893.93,1,3,4,3,At Risk,At Risk,-0.2944765116983687,1.01118361574466
15249,32,18,9266.0,4,5,5,1,VIP,VIP,2.493080017224912,0.4663596832368745
15250,641,1,60.0,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.8901939333738285,0.7844139175127057
15251,9,21,20324.54,5,5,5,1,VIP,VIP,3.008182896661196,0.6372675768365399
15252,36,5,2103.41,4,4,4,4,VIP,Loyal Customer,0.9401799144006151,-0.3693033858525512
15253,16,8,2055.09,5,4,4,4,VIP,Loyal Customer,1.2880487877477587,-0.2980469053200151
15254,127,3,1088.35,3,3,3,4,Loyal Customer,Loyal Customer,0.12365535525986332,-0.32471337998930766
15255,67,9,3706.02,3,5,5,4,Loyal Customer,Loyal Customer,1.5114532975383839,0.11405671936095829
15256,149,2,170.4,3,2,1,2,Needs Attention,One-Time Buyer,-0.9698554668277803,-0.8388586067251306
15257,283,2,685.9,2,2,3,3,Needs Attention,At Risk,-0.6667547300147663,0.09121667120148352
15258,169,2,623.16,3,2,3,2,Needs Attention,One-Time Buyer,-0.4427736866542938,-0.4113933701407718
15259,513,4,1182.3799999999999,1,3,3,3,At Risk,At Risk,-0.5705830408968765,1.4015494744387265
15260,100,25,9188.23,3,5,5,1,Loyal Customer,VIP,2.5712797705896575,0.8733800655905327
15261,135,4,1508.0,3,3,4,4,Loyal Customer,Loyal Customer,0.42103030033705724,-0.11587245658375141
15262,324,3,418.82,2,3,2,3,At Risk,At Risk,-0.7602561250281828,0.24619007931546155
15263,107,1,156.51,3,1,1,2,One-Time Buyer,One-Time Buyer,-1.2206182508906276,-1.198265835890126
15264,64,2,848.4,3,2,3,2,Needs Attention,One-Time Buyer,-0.06049594637190943,-0.7689031822468819
15265,151,4,3345.64,3,3,5,4,Loyal Customer,Loyal Customer,0.7372814687442951,0.1629513089818673
15266,338,5,852.21,2,4,3,3,At Risk,At Risk,-0.16667773446480078,0.6545574844555367
15267,22,5,1717.36,4,4,4,4,VIP,Loyal Customer,0.8829244776677343,-0.4818040417244578
15268,479,3,961.9000000000001,1,3,3,3,At Risk,At Risk,-0.754034030413482,1.1157228362492833
15269,24,3,1225.3600000000001,4,3,4,4,Loyal Customer,Loyal Customer,0.4170496822878691,-0.7242971297322618
15270,16,21,8524.86,5,5,5,1,VIP,VIP,2.6060763705968397,0.43548649923386984
15271,7,24,4640.29,5,5,5,1,VIP,VIP,2.4552960709413454,0.2868754166524496
15272,57,6,2030.95,4,4,4,4,VIP,Loyal Customer,0.9939274691234432,-0.22946655554947273
15273,600,1,228.96,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.2051328584427563,0.9657803485328464
15274,4,2,716.57,5,2,3,2,New Customer,One-Time Buyer,0.004885799479493642,-1.0648867202536219
15275,38,1,615.14,4,1,3,2,One-Time Buyer,One-Time Buyer,-0.4536911209815207,-1.1242610919104707
15276,66,4,619.8,3,3,3,4,Loyal Customer,Loyal Customer,0.18797413978140687,-0.6409078337227088
15277,47,2,476.34,4,2,2,2,New Customer,One-Time Buyer,-0.27663519287578847,-0.9933407292418788
15278,562,4,496.15999999999997,1,3,2,3,At Risk,At Risk,-1.0701860983881906,1.3759684239111751
15279,355,5,1580.54,2,4,4,3,Win-Back Priority,At Risk,0.06759806205215252,0.8898597341111713
15280,172,3,397.52,3,3,2,2,Needs Attention,One-Time Buyer,-0.428029622657703,-0.40383747719739327
15281,59,16,8543.57,4,5,5,1,VIP,VIP,2.308492824103923,0.5135728726063713
15282,570,1,348.59,1,1,2,0,One-Time Buyer,Lost / Let Go,-1.9490240587364724,0.9516271178279584
15283,390,3,148.33,2,3,1,0,At Risk,Lost / Let Go,-1.3735064074985859,0.24748794684959743
15284,500,1,24.75,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.943493601854524,-0.035118887212740084
15285,408,1,94.92,2,1,1,0,One-Time Buyer,Lost / Let Go,-2.1445114627555584,-0.07038593699146363
15286,50,1,240.55,4,1,1,2,One-Time Buyer,One-Time Buyer,-0.8975118997208039,-1.3231018912561219
15287,22,5,856.03,4,4,3,4,Loyal Customer,Loyal Customer,0.5740497588655672,-0.6668354824755656
15288,43,10,3872.1800000000003,4,5,5,1,VIP,VIP,1.6602342317544307,0.06314900978619933
15289,29,5,1593.09,4,4,4,4,VIP,Loyal Customer,0.8332294798724935,-0.4724729471629204
15290,5,26,10496.28,5,5,5,1,VIP,VIP,2.881448109829794,0.5261656748039875
15291,26,39,13801.56,4,5,5,1,VIP,VIP,3.2557812992326904,0.8430738394666616
15292,201,1,178.39,2,1,1,2,One-Time Buyer,One-Time Buyer,-1.3826177716866372,-0.7702425824786838
15293,666,1,247.5,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.325000312404252,1.26263926410255
15294,411,1,233.35,1,1,1,0,One-Time Buyer,Lost / Let Go,-1.7548928001676194,0.17977269793047132
15295,654,1,207.04,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.375852338301422,1.1651462550444818
15296,51,12,10323.03,4,5,5,1,VIP,VIP,2.2051453544763997,0.4237926202324093
15297,10,3,641.94,5,3,3,2,Loyal Customer,One-Time Buyer,0.16305937070642978,-0.9546518381481487
15298,2,23,9459.37,5,5,5,1,VIP,VIP,2.751816727289269,0.43913597591364417
15299,67,9,7391.54,3,5,5,1,Loyal Customer,VIP,1.8179260986009171,0.2976492909755643
15300,64,1,496.44,3,1,2,2,One-Time Buyer,One-Time Buyer,-0.609491043006173,-1.072361180321288
15301,51,17,7583.04,4,5,5,1,VIP,VIP,2.318149211693866,0.47108768499015186
15302,730,1,308.0,1,1,2,0,One-Time Buyer,Lost / Let Go,-2.3778709097011896,1.58846097271753
15303,290,3,1224.18,2,3,4,3,At Risk,At Risk,-0.20523188701724107,0.3887588156471738
15304,61,9,919.5500000000001,3,5,3,4,Loyal Customer,Loyal Customer,0.9069727803670387,-0.281572461760266
15305,555,1,93.6,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.494320320125162,0.5411797006712813
15306,64,9,3484.73,3,5,5,4,Loyal Customer,Loyal Customer,1.4911376873027022,0.08512912631748408
15307,96,1,205.3,3,1,1,2,One-Time Buyer,One-Time Buyer,-1.075090512680192,-1.1725316801830579
15308,274,1,310.47,2,1,2,2,One-Time Buyer,One-Time Buyer,-1.308300166210661,-0.3179561921217299
15309,611,4,797.96,1,3,3,3,At Risk,At Risk,-0.974101677334488,1.707234035421947
15310,479,1,1634.64,1,1,4,3,One-Time Buyer,At Risk,-1.0511689619904936,0.9811757676338928
15311,1,207,116280.49,5,5,5,1,VIP,VIP,5.526766318614464,1.960511421729579
15312,75,12,2930.19,3,5,4,1,Loyal Customer,VIP,1.5900041389013642,0.18935238704721113
15313,110,1,52.0,3,1,1,2,One-Time Buyer,One-Time Buyer,-1.7112428283232661,-1.4754170291861164
15314,199,3,820.4499999999999,2,3,3,3,At Risk,At Risk,-0.16999389797904618,-0.09844342589438061
15315,64,2,570.5,3,2,2,2,Needs Attention,One-Time Buyer,-0.23644073444525002,-0.8743029305853339
15316,327,1,165.0,2,1,1,0,One-Time Buyer,Lost / Let Go,-1.7116238499448182,-0.26351770576242123
15317,677,1,129.75,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.635837775392027,1.137876296117352
15318,4,1,312.62,5,1,2,2,One-Time Buyer,One-Time Buyer,-0.6740404939133878,-1.4461800187630924
15319,284,1,204.5,2,1,1,2,One-Time Buyer,One-Time Buyer,-1.5163215860760932,-0.3867130373659211
15320,44,1,267.13,4,1,1,2,One-Time Buyer,One-Time Buyer,-0.8371327981672269,-1.3204468307049213
15321,71,12,6709.7300000000005,3,5,5,1,Loyal Customer,VIP,1.9671260544565856,0.39292395452329865
15322,86,2,1390.86,3,2,4,4,Needs Attention,Loyal Customer,0.10735252330230198,-0.5454650246510777
15323,563,3,434.6,1,3,2,0,At Risk,Lost / Let Go,-1.3026066079965044,1.2563110357934868
15324,701,1,140.22000000000003,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.657742227607883,1.2588146237174358
15325,104,8,1601.46,3,4,4,4,Loyal Customer,Loyal Customer,0.9716466625880604,0.003966399583382953
15326,334,5,1700.52,2,4,4,3,Win-Back Priority,At Risk,0.14915890060662532,0.8214160966314029
15327,53,1,208.75,4,1,1,2,One-Time Buyer,One-Time Buyer,-0.9672013950686529,-1.3480918685002403
15328,408,1,107.24,2,1,1,0,One-Time Buyer,Lost / Let Go,-2.090859214276878,-0.038245550513588425
15329,39,11,2958.83,4,5,5,1,VIP,VIP,1.6170034492034984,0.009453714323408888
15330,32,2,714.96,4,2,3,2,New Customer,One-Time Buyer,-0.06156986181089657,-0.948293434856286
15331,500,3,767.91,1,3,3,3,At Risk,At Risk,-0.9030185518522982,1.1437763076668488
15332,366,6,6553.74,2,4,5,3,Win-Back Priority,At Risk,0.7915657983088374,1.3753336383691064
15333,208,1,1028.56,2,1,3,2,One-Time Buyer,One-Time Buyer,-0.6231578776213721,-0.27618714397480293
15334,157,3,347.87,3,3,2,2,Needs Attention,One-Time Buyer,-0.45204149701149166,-0.5020094140292978
15335,54,1,170.22,4,1,1,2,One-Time Buyer,One-Time Buyer,-1.059658005038095,-1.3978921714542494
15336,402,1,240.5,2,1,1,0,One-Time Buyer,Lost / Let Go,-1.7205085455176985,0.15009801796844974
15337,411,1,373.02,1,1,2,0,One-Time Buyer,Lost / Let Go,-1.5473223595301073,0.3041177975794352
15338,677,1,277.93,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.2994252724846365,1.3394042500432595
15339,66,7,1821.02,3,4,4,4,Loyal Customer,Loyal Customer,1.0270301026283901,-0.1677345931050256
15340,562,1,105.5,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.458075610961002,0.6019929879421897
15341,81,2,2402.7200000000003,3,2,4,4,Needs Attention,Loyal Customer,0.36163656471669875,-0.42106534312390037
15342,130,1,406.09,3,1,2,2,One-Time Buyer,One-Time Buyer,-0.8527827477022346,-0.8494395783187394
15343,87,1,364.5,3,1,2,2,One-Time Buyer,One-Time Buyer,-0.8001072135182129,-1.0580754710193825
15344,1,3,563.94,5,3,2,2,Needs Attention,One-Time Buyer,0.12667528079648738,-1.026720304187137
15345,46,1,393.54,4,1,2,2,One-Time Buyer,One-Time Buyer,-0.6703112873980107,-1.209340700116297
15346,333,3,596.12,2,3,2,3,At Risk,At Risk,-0.6248761414741582,0.3775620484072204
15347,366,4,1363.6,2,3,4,3,At Risk,At Risk,-0.1636617493473938,0.8241970479513331
15348,72,1,158.04,3,1,1,2,One-Time Buyer,One-Time Buyer,-1.1345032124057979,-1.342183058303611
15349,158,2,463.90999999999997,3,2,2,2,Needs Attention,One-Time Buyer,-0.5478459275067572,-0.5357811647118838
15350,373,2,663.25,2,2,3,3,Needs Attention,At Risk,-0.8920441248822074,0.45898275183336457
15351,12,10,3704.89,5,5,5,1,VIP,VIP,1.7131019642252494,-0.07834165022117942
15352,549,1,111.15,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.4047325071862558,0.5613322436032665
15353,255,7,3106.12,2,4,5,4,Win-Back Priority,Loyal Customer,0.822175356161298,0.7652711606735549
15355,29,2,277.05,4,2,1,2,New Customer,One-Time Buyer,-0.47450872246378256,-1.2124220374832246
15356,31,13,3382.69,4,5,5,1,VIP,VIP,1.8135284778312917,0.07283200971458725
15358,5,42,17050.41,5,5,5,1,VIP,VIP,3.4542762784649264,0.8401460141393895
15359,663,8,181.35,1,4,1,0,At Risk,Lost / Let Go,-1.300172606276698,1.7655180876155767
15360,40,1,427.93,4,1,2,2,One-Time Buyer,One-Time Buyer,-0.6191774078067447,-1.2122239909924462
15361,362,4,689.07,2,3,3,3,At Risk,At Risk,-0.457045050949364,0.6261023772747526
15362,449,2,613.08,1,2,3,3,Needs Attention,At Risk,-1.1045861090692253,0.7561833915044038
15363,373,2,1004.11,2,2,3,3,Needs Attention,At Risk,-0.7081392011526862,0.5691510204791737
15364,96,2,913.19,3,2,3,2,Needs Attention,One-Time Buyer,-0.10266730238828777,-0.6154190151665565
15365,26,13,4557.13,4,5,5,1,VIP,VIP,1.957507428187437,0.1311534119968941
15366,75,7,2389.08,3,4,4,4,Loyal Customer,Loyal Customer,1.1264850355110445,-0.057883530322979077
15367,57,11,5081.33,4,5,5,1,VIP,VIP,1.8149701812031305,0.22859085548165295
15368,21,2,722.74,4,2,3,2,New Customer,One-Time Buyer,-0.031055299528891526,-0.9914579372521773
15369,492,11,6251.26,1,5,5,3,Win-Back Priority,At Risk,0.8900146153681705,2.1043370929377496
15370,41,8,3739.01,4,4,5,4,VIP,Loyal Customer,1.4952453608829857,-0.03427973712145476
15371,662,1,59.400000000000006,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.9436765843656882,0.8696777969291983
15372,137,8,6017.06,3,4,5,1,Loyal Customer,VIP,1.4820206003666536,0.4940387386343086
15373,8,17,3418.84,5,5,5,1,VIP,VIP,2.065044064568665,0.07927383510376917
15374,129,2,307.32,3,2,2,2,Needs Attention,One-Time Buyer,-0.6624060047159803,-0.7663977933216939
15375,690,1,60.959999999999994,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.997812774419345,0.9936510631843546
15376,40,3,1221.56,4,3,4,4,Loyal Customer,Loyal Customer,0.3782669853283188,-0.6581564477126534
15377,383,4,1211.75,2,3,3,3,At Risk,At Risk,-0.25578419313477835,0.8639703890049659
15378,463,2,246.5,1,2,1,0,Lost / Let Go,Lost / Let Go,-1.5407909957657615,0.573076575998462
15379,169,8,4877.84,3,4,5,4,Loyal Customer,Loyal Customer,1.3140328828261008,0.5721525978656742
15380,9,11,3479.0600000000004,5,5,5,1,VIP,VIP,1.7590299789342485,-0.07304051515143654
15381,214,5,1890.5700000000002,2,4,4,4,Win-Back Priority,Loyal Customer,0.47670838221516526,0.3473336936435987
15382,15,12,13733.550000000001,5,5,5,1,VIP,VIP,2.4160436071301894,0.34904095725240164
15384,170,4,2027.79,3,3,4,4,Loyal Customer,Loyal Customer,0.47063009502794473,0.10934475441793205
15385,40,3,942.08,4,3,3,4,Loyal Customer,Loyal Customer,0.2630244238663088,-0.7271925192495453
15386,186,1,394.14,3,1,2,2,One-Time Buyer,One-Time Buyer,-0.9969282261797972,-0.622982830085349
15387,492,1,468.65,1,1,2,0,One-Time Buyer,Lost / Let Go,-1.63559311085726,0.7036923423558787
15388,270,1,140.54,2,1,1,2,One-Time Buyer,One-Time Buyer,-1.649146527216282,-0.5444836147502039
15389,172,5,2733.8,3,4,4,4,Loyal Customer,Loyal Customer,0.7385795887845014,0.269602337240326
15390,396,2,1216.66,2,2,3,3,Needs Attention,At Risk,-0.6767328936038858,0.7164393243412411
15391,584,1,289.87,1,1,2,0,One-Time Buyer,Lost / Let Go,-2.0633992899078435,0.9613123996137167
15392,5,7,2911.62,5,4,4,4,VIP,Loyal Customer,1.3779226848665105,-0.29826866853858325
15393,16,5,891.34,5,4,3,4,Loyal Customer,Loyal Customer,0.6060030195968154,-0.6812089255918536
15394,10,11,5286.8,5,5,5,1,VIP,VIP,1.9424437584016796,0.04241937481687561
15395,326,1,107.45,2,1,1,0,One-Time Buyer,Lost / Let Go,-1.8982992191051589,-0.3809314514634345
15396,113,2,796.38,3,2,3,2,Needs Attention,One-Time Buyer,-0.20310876785541412,-0.5806291851396979
15397,290,1,94.0,2,1,1,0,One-Time Buyer,Lost / Let Go,-1.8729305259794533,-0.5668246213771556
15398,16,2,1345.53,5,2,4,4,New Customer,Loyal Customer,0.2562972451605571,-0.8472485645071682
15399,1,3,815.77,5,3,3,4,Loyal Customer,Loyal Customer,0.29035316229701486,-0.9286690478376993
15400,92,8,1302.3,3,4,4,4,Loyal Customer,Loyal Customer,0.9079504168803746,-0.10122094103435536
15401,452,2,216.95000000000002,1,2,1,0,Lost / Let Go,Lost / Let Go,-1.5715284590881553,0.49321903964220704
15402,149,6,1830.12,3,4,4,4,Loyal Customer,Loyal Customer,0.732643115098492,0.12790842279898237
15403,492,2,170.88,1,2,1,0,Lost / Let Go,Lost / Let Go,-1.7704783283038978,0.5974717487137602
15404,376,1,257.06,2,1,1,0,One-Time Buyer,Lost / Let Go,-1.6302780874871272,0.05891871038611894
15405,189,2,659.84,2,2,3,2,Needs Attention,One-Time Buyer,-0.4641746101129951,-0.31249676900089657
15406,31,4,975.87,4,3,3,4,Loyal Customer,Loyal Customer,0.471085267181522,-0.6668145232713302
15407,34,4,1046.74,4,3,3,4,Loyal Customer,Loyal Customer,0.49516886873024074,-0.6356297145382952
15408,264,1,267.18,2,1,1,2,One-Time Buyer,One-Time Buyer,-1.351365464147563,-0.39961287806132406
15409,721,1,131.25,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.7336360920838434,1.3250672214040973
15410,84,10,4685.72,3,5,5,1,Loyal Customer,VIP,1.6490376348290778,0.2854611825699923
15411,26,4,1348.93,4,3,4,4,Loyal Customer,Loyal Customer,0.6263903111956929,-0.6017082230998285
15412,171,1,190.53,3,1,1,2,One-Time Buyer,One-Time Buyer,-1.2834092650284414,-0.8783869542829289
15413,692,5,6798.72,1,4,5,3,Win-Back Priority,At Risk,-0.07266321466026053,2.688264735246728
15414,10,3,774.9000000000001,5,3,3,4,Loyal Customer,Loyal Customer,0.24652037375325772,-0.904654513342235
15415,313,1,559.61,2,1,2,3,One-Time Buyer,At Risk,-1.1385213456754588,0.0015976454797123824
15416,65,7,4572.82,3,4,5,4,Loyal Customer,Loyal Customer,1.4380333250895367,0.07289109978151623
15417,85,1,508.8,3,1,2,2,One-Time Buyer,One-Time Buyer,-0.647687283204836,-0.9779399745171018
15418,425,2,449.42,1,2,2,3,Lost / Let Go,At Risk,-1.1860966210466062,0.5732943160603213
15419,25,1,135.86,4,1,1,2,One-Time Buyer,One-Time Buyer,-1.0913153641904028,-1.5788459159544705
15420,434,6,743.0,1,4,3,3,At Risk,At Risk,-0.3335206156614226,1.08118768700822
15421,59,10,3805.34,4,5,5,1,VIP,VIP,1.615100295061496,0.12548498081171572
15422,323,7,1619.97,2,4,4,3,Win-Back Priority,At Risk,0.37430237042477543,0.8768100021893016
15423,38,3,266.89,4,3,1,2,Needs Attention,One-Time Buyer,-0.2911160319189229,-1.070322114576358
15424,254,3,597.78,2,3,2,3,At Risk,At Risk,-0.4389575052494927,0.047655164581433714
15425,400,4,1941.1200000000001,2,3,4,3,At Risk,At Risk,-0.08644841611007256,1.0603703114787122
15426,19,9,2538.92,5,5,4,4,VIP,Loyal Customer,1.455790398978328,-0.18740853244904102
15427,33,3,1430.54,4,3,4,4,Loyal Customer,Loyal Customer,0.46469755631701387,-0.6454810923414714
15428,15,4,762.75,5,3,3,4,Loyal Customer,Loyal Customer,0.3992140832536898,-0.7992424271286304
15429,27,2,397.35,4,2,2,2,New Customer,One-Time Buyer,-0.3101992376596069,-1.1251641018060814
15430,468,2,954.75,1,2,3,3,Needs Attention,At Risk,-0.9525883391988161,0.9533686612357111
15431,503,1,153.24,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.155700946806726,0.4535659300402804
15432,23,2,320.76,4,2,2,2,New Customer,One-Time Buyer,-0.3956546972164687,-1.1986995714736692
15433,214,2,533.3,2,2,2,2,Lost / Let Go,One-Time Buyer,-0.6169951488237461,-0.26439789880435016
15434,8,11,2567.06,5,5,4,4,VIP,Loyal Customer,1.6264345671398297,-0.15805765530965626
15435,22,1,149.29,4,1,1,2,One-Time Buyer,One-Time Buyer,-1.042739244332284,-1.5665039090626494
15436,12,3,1067.75,5,3,3,4,Loyal Customer,Loyal Customer,0.3840253331190107,-0.8111104667113821
15437,262,2,393.45,2,2,2,2,Lost / Let Go,One-Time Buyer,-0.8639500753926028,-0.14421589477104343
15438,131,1,156.57999999999998,3,1,1,2,One-Time Buyer,One-Time Buyer,-1.2765281113487483,-1.0976984525511868
15439,405,4,1269.05,2,3,4,3,At Risk,At Risk,-0.2867178140684482,0.9683281091880482
15440,55,3,383.68,4,3,2,2,Needs Attention,One-Time Buyer,-0.17020112650055258,-0.902928721579966
15441,396,3,1254.21,2,3,4,3,At Risk,At Risk,-0.4422867412480622,0.8388502580190399
15442,249,1,594.0,2,1,2,2,One-Time Buyer,One-Time Buyer,-0.962467930737629,-0.2504313800944975
15443,2,14,5114.23,5,5,5,1,VIP,VIP,2.1178045420470983,0.08879423712427462
15444,9,2,1411.21,5,2,4,4,New Customer,Loyal Customer,0.293807638027766,-0.8638788482466352
15445,264,2,284.5,2,2,1,2,Lost / Let Go,One-Time Buyer,-1.012151116096496,-0.22182406490022363
15446,377,3,396.75,2,3,2,3,At Risk,At Risk,-0.9081368326879286,0.45365171394697346
15447,331,5,492.88,2,4,2,3,At Risk,At Risk,-0.3930576491417347,0.47984367742059475
15448,313,2,788.81,2,2,3,3,Needs Attention,At Risk,-0.6749036307183006,0.253910311878753
15449,26,3,974.52,4,3,3,4,Loyal Customer,Loyal Customer,0.3107697074159325,-0.776792479884495
15450,30,1,429.84,4,1,2,2,One-Time Buyer,One-Time Buyer,-0.5938266842749802,-1.2528960503109339
15451,434,2,226.86,1,2,1,0,Lost / Let Go,Lost / Let Go,-1.5097050066500233,0.4297092424955774
15452,30,6,1785.1100000000001,4,4,4,4,VIP,Loyal Customer,0.9997906919828321,-0.3767719077675314
15453,2,7,1371.77,5,4,4,4,VIP,Loyal Customer,1.0509440026832455,-0.5109028149952722
15454,362,2,303.89,2,2,2,0,Lost / Let Go,Lost / Let Go,-1.2120800009543706,0.20582096343055817
15455,598,1,38.25,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.985441311952415,0.48716478454847073
15456,283,10,2091.52,2,5,4,4,Win-Back Priority,Loyal Customer,0.8257846561030185,0.90387380789385
15457,262,1,237.07,2,1,1,2,One-Time Buyer,One-Time Buyer,-1.3995682912369727,-0.4396604706563218
15458,25,2,370.43999999999994,4,2,2,2,New Customer,One-Time Buyer,-0.33657912758430686,-1.1521386610344557
15459,417,2,202.82999999999998,1,2,1,0,Lost / Let Go,Lost / Let Go,-1.5194448576696813,0.3289152803970962
15460,354,1,214.26,2,1,1,0,One-Time Buyer,Lost / Let Go,-1.6593652333971887,-0.08139445803549383
15461,461,2,429.7,1,2,2,0,Lost / Let Go,Lost / Let Go,-1.2901349462578293,0.7120604325700177
15462,94,4,737.05,3,3,3,4,Loyal Customer,Loyal Customer,0.19933018859738807,-0.47770143319531577
15463,29,1,126.14,4,1,1,2,One-Time Buyer,One-Time Buyer,-1.133376406007705,-1.5816992231356424
15464,338,1,1044.65,2,1,3,3,One-Time Buyer,At Risk,-0.9201862603200595,0.2720373408825543
15465,20,32,12636.15,4,5,5,1,VIP,VIP,3.082885159820271,0.7180446458278573
15466,85,4,1560.46,3,3,4,4,Loyal Customer,Loyal Customer,0.5530937191111278,-0.31605191612268735
15467,9,3,524.88,5,3,2,2,Needs Attention,One-Time Buyer,0.0761613564534854,-1.0122939463242566
15468,51,3,1430.48,4,3,4,4,Loyal Customer,Loyal Customer,0.4225985908722151,-0.5701553386782112
15469,50,3,874.25,4,3,3,4,Loyal Customer,Loyal Customer,0.20650507051218753,-0.70519203170823
15470,576,1,63.419999999999995,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.714016384415251,0.5268734130828499
15471,2,3,1292.01,5,3,4,4,Loyal Customer,Loyal Customer,0.4919791482579221,-0.8022991331842562
