Customer ID,Month,Revenue,Orders
15808,2010-06,1291.67,2
15808,2010-07,367.52,1
15808,2010-08,1609.78,2
15808,2010-10,393.15,1
15808,2010-11,1699.07,1
15808,2010-12,3134.5,2
15808,2011-01,733.92,1
15808,2011-02,735.9,1
15809,2010-06,169.55,1
15809,2010-09,589.12,1
15809,2011-02,198.8,1
15809,2011-03,63.42,1
15809,2011-05,121.09,1
15809,2011-06,15.9,1
15809,2011-11,116.56,1
15810,2010-02,313.67,1
15810,2010-03,535.53,1
15810,2010-09,309.82,1
15810,2010-11,448.04,1
15810,2011-02,377.32,1
15810,2011-04,476.8,1
15810,2011-06,507.07,1
15810,2011-09,30.79,1
15811,2010-11,1173.93,1
15811,2010-12,728.65,2
15811,2011-02,458.53,1
15811,2011-05,397.51,1
15811,2011-08,478.96000000000004,1
15811,2011-11,444.82,1
15812,2009-12,290.72,1
15812,2010-01,171.45999999999998,1
15812,2010-03,270.05,1
15812,2010-04,447.45000000000005,1
15812,2010-06,1352.24,1
15812,2010-08,510.06,1
15812,2010-09,358.35,1
15812,2011-01,244.8,1
15812,2011-03,519.96,1
15812,2011-06,289.46,1
15812,2011-07,533.0200000000001,1
15812,2011-08,213.9,1
15813,2011-04,770.65,1
15813,2011-05,533.26,1
15814,2010-04,294.08,1
15814,2010-11,395.03000000000003,1
15814,2011-10,1120.95,2
15814,2011-11,824.38,2
15815,2011-03,427.0,1
15815,2011-04,453.0,1
15815,2011-05,514.08,1
15815,2011-07,480.62,1
15815,2011-10,225.9,1
15816,2010-06,144.14999999999998,2
15817,2010-06,906.25,1
15817,2010-08,1258.86,1
15817,2010-10,601.29,1
15818,2010-04,340.5,1
15819,2010-03,525.32,2
15819,2010-04,504.98,2
15819,2010-06,427.90999999999997,1
15819,2010-10,571.13,1
15819,2011-03,639.64,1
15819,2011-05,537.5,1
15819,2011-07,408.33,1
15819,2011-10,319.98,1
15820,2011-01,206.98,1
15821,2011-10,570.96,2
15822,2009-12,474.32,1
15822,2010-05,167.1,1
15822,2010-06,143.87,1
15822,2010-08,169.3,1
15822,2010-12,440.2,1
15822,2011-12,445.27,1
15823,2009-12,3867.17,2
15824,2010-06,394.8,1
15824,2010-09,496.14,1
15825,2011-06,532.94,1
15826,2010-05,943.97,1
15826,2011-05,720.0,1
15826,2011-10,934.3100000000001,2
15827,2010-01,228.29999999999998,1
15827,2010-02,240.75,1
15827,2010-03,116.5,1
15827,2010-04,124.5,1
15827,2010-05,349.05,4
15827,2010-06,148.85,1
15827,2010-07,353.45,3
15827,2010-10,205.65,2
15827,2010-12,381.86,2
15827,2011-01,177.35000000000002,1
15827,2011-02,175.9,2
15827,2011-03,190.10000000000002,2
15827,2011-04,63.36,1
15827,2011-05,114.05,1
15827,2011-06,203.98000000000002,1
15827,2011-07,260.04,2
15827,2011-08,222.45,1
15827,2011-09,237.93,1
15828,2010-11,1108.82,1
15829,2011-07,325.44,1
15829,2011-09,310.7,1
15830,2011-11,576.0,1
15831,2011-01,309.94,1
15831,2011-08,141.17,1
15831,2011-10,343.53,1
15832,2011-03,836.79,1
15833,2009-12,80.4,1
15834,2010-10,1136.7,1
15834,2010-11,402.54,2
15834,2011-03,1270.27,2
15834,2011-06,510.45,1
15834,2011-09,441.93,1
15835,2011-01,301.11,1
15835,2011-03,187.2,1
15835,2011-07,187.20000000000002,1
15835,2011-10,278.58,1
15836,2011-10,137.37,1
15837,2010-08,385.03000000000003,1
15837,2011-10,391.98,1
15838,2009-12,495.0,1
15838,2010-03,769.56,1
15838,2010-04,296.0,1
15838,2010-06,330.0,1
15838,2010-08,680.0,1
15838,2010-09,6178.92,2
15838,2010-10,7647.08,3
15838,2010-11,23165.86,5
15838,2010-12,1915.0,1
15838,2011-02,277.5,1
15838,2011-03,3277.24,1
15838,2011-04,1095.96,2
15838,2011-05,494.7,1
15838,2011-06,3464.66,4
15838,2011-08,4585.9400000000005,2
15838,2011-09,3187.12,1
15838,2011-10,10992.96,1
15838,2011-11,5309.5,5
15839,2011-07,299.18,1
15839,2011-09,491.18,1
15839,2011-11,258.13,1
15840,2011-06,241.74,1
15840,2011-10,113.82,1
15841,2009-12,603.75,2
15841,2010-07,315.81,1
15841,2010-09,407.6,1
15841,2010-11,191.19,1
15841,2011-01,331.6,1
15841,2011-05,281.66,1
15841,2011-09,610.8000000000001,2
15842,2010-06,172.55,1
15842,2010-11,376.25,1
15843,2011-02,118.95000000000002,1
15844,2011-10,130.73999999999998,1
15845,2010-01,216.04,1
15845,2010-04,379.92,1
15845,2010-06,118.55000000000001,1
15845,2011-01,303.36,1
15845,2011-02,929.22,1
15845,2011-05,304.58,1
15845,2011-06,426.18,1
15845,2011-07,563.4200000000001,1
15845,2011-09,543.24,1
15845,2011-11,641.77,2
15846,2010-11,107.01,1
15847,2010-03,80.62,1
15847,2010-09,207.24,1
15847,2010-10,145.44,1
15847,2011-02,180.68,1
15847,2011-11,208.59,1
15848,2010-03,137.99,1
15850,2009-12,106.65,1
15850,2010-06,110.64,1
15850,2010-11,554.58,2
15850,2011-06,116.16,1
15850,2011-11,118.72,1
15851,2010-07,109.73,1
15852,2010-07,96.55,1
15852,2011-05,103.21000000000001,1
15852,2011-06,57.5,1
15853,2011-10,110.8,1
15854,2009-12,592.2,1
15854,2010-04,142.8,1
15854,2010-05,165.33,1
15854,2010-06,156.49,1
15854,2010-07,303.90000000000003,1
15854,2010-08,456.15000000000003,1
15854,2010-11,792.2900000000001,3
15854,2010-12,230.1,1
15854,2011-01,214.20000000000002,1
15854,2011-02,303.0,1
15854,2011-03,309.4,1
15854,2011-05,527.69,2
15854,2011-06,453.3,2
15854,2011-07,356.0,1
15854,2011-09,446.25,1
15854,2011-12,129.18,2
15855,2010-08,340.48,1
15855,2011-03,95.8,1
15855,2011-04,106.4,1
15855,2011-05,140.31,1
15855,2011-06,132.18,1
15855,2011-07,237.55,1
15856,2009-12,3374.59,4
15856,2010-01,297.1,1
15856,2010-02,701.51,1
15856,2010-03,1108.85,1
15856,2010-04,1024.0,3
15856,2010-05,1168.2,1
15856,2010-06,706.78,1
15856,2010-07,542.7,1
15856,2010-08,1280.56,2
15856,2010-09,1013.15,3
15856,2010-10,754.01,2
15856,2010-11,4160.86,5
15856,2010-12,4852.63,3
15856,2011-02,1078.9,1
15856,2011-03,516.2900000000001,1
15856,2011-04,1290.4,2
15856,2011-05,649.3,1
15856,2011-06,734.44,1
15856,2011-07,809.44,2
15856,2011-08,1578.14,4
15856,2011-09,1308.45,2
15856,2011-10,1834.93,4
15856,2011-12,3060.78,6
15857,2010-10,273.48,1
15857,2011-11,297.0,1
15858,2009-12,256.89,2
15858,2010-01,342.42,1
15858,2010-03,360.26,1
15858,2010-06,639.13,2
15858,2010-08,100.5,1
15858,2010-10,425.64,1
15858,2010-12,767.86,1
15858,2011-02,432.29,1
15858,2011-09,153.9,1
15858,2011-10,270.21999999999997,1
15858,2011-11,187.23000000000002,1
15859,2010-10,438.46,1
15860,2009-12,295.6,2
15860,2010-03,109.0,1
15860,2010-05,212.32,2
15860,2010-10,176.94,1
15860,2010-11,599.78,3
15860,2010-12,205.32,1
15860,2011-04,317.6,2
15860,2011-07,120.23,1
15860,2011-08,113.79,1
15860,2011-09,208.87,2
15860,2011-10,102.01,1
15861,2010-01,413.75,1
15861,2010-04,333.92,1
15861,2010-05,158.55,1
15861,2010-09,307.76,1
15861,2011-03,716.24,2
15861,2011-07,407.52,1
15861,2011-10,562.04,1
15861,2011-11,1461.12,4
15862,2009-12,559.97,3
15862,2010-03,342.38,2
15862,2010-05,336.39,2
15862,2010-07,296.43,1
15862,2010-11,139.09,1
15862,2010-12,708.46,1
15862,2011-05,136.78,1
15862,2011-08,168.72,1
15862,2011-12,173.15,1
15863,2009-12,137.3,1
15863,2010-01,20.45,1
15863,2010-04,128.51,1
15863,2011-05,9.2,1
15863,2011-11,59.64,1
15864,2010-11,244.44000000000003,1
15864,2011-01,242.42000000000002,1
15864,2011-06,171.84,1
15864,2011-09,543.6,1
15864,2011-10,520.54,1
15864,2011-11,457.9200000000001,2
15865,2010-01,706.55,1
15865,2010-10,639.74,1
15865,2011-05,313.93,1
15865,2011-09,289.92,1
15865,2011-10,291.28,1
15866,2011-08,211.89,1
15867,2009-12,617.55,1
15867,2010-01,418.64,2
15867,2010-02,472.92,2
15867,2010-03,533.57,2
15867,2010-04,837.53,3
15867,2010-06,716.86,2
15867,2010-07,220.83,1
15867,2010-09,319.19,1
15867,2010-10,347.22,1
15867,2010-11,581.96,1
15867,2010-12,667.62,3
15867,2011-01,379.9,2
15867,2011-02,133.0,1
15867,2011-03,215.49,1
15867,2011-04,215.64,1
15867,2011-05,251.05,1
15867,2011-06,302.72,1
15867,2011-07,561.09,1
15867,2011-08,326.01,1
15867,2011-09,357.71,1
15867,2011-11,219.44,1
15867,2011-12,285.58,1
15868,2010-05,94.53,1
15869,2010-03,171.47,1
15869,2011-03,149.64,2
15870,2010-09,367.74,2
15870,2010-11,138.28,1
15870,2011-11,351.44,1
15871,2010-09,33.099999999999994,1
15872,2010-06,119.04,1
15872,2010-11,293.96,1
15872,2011-11,316.25,2
15873,2010-07,313.91999999999996,4
15874,2010-01,614.5,1
15874,2010-02,725.65,2
15874,2010-03,1063.81,3
15874,2010-04,523.08,1
15874,2010-05,389.47,1
15874,2010-08,950.45,2
15874,2010-10,295.0,1
15874,2010-11,2316.92,3
15874,2011-02,584.35,1
15874,2011-03,296.4,2
15874,2011-04,1163.75,1
15874,2011-05,118.3,1
15874,2011-06,44.95,1
15874,2011-10,2198.13,1
15875,2010-03,108.52,1
15876,2010-09,730.8,1
15876,2010-10,718.34,1
15877,2011-11,239.31,1
15877,2011-12,251.02,1
15878,2009-12,212.13,1
15878,2010-05,118.64,1
15879,2009-12,121.04,1
15879,2010-05,484.68,1
15879,2010-07,107.8,1
15879,2010-10,424.28,1
15880,2010-12,658.0600000000001,1
15881,2010-12,155.25,2
15881,2011-01,346.14,3
15882,2009-12,181.63,1
15882,2010-02,166.31,1
15882,2010-06,119.70000000000002,1
15882,2010-11,140.66,1
15882,2010-12,738.08,2
15882,2011-05,145.04000000000002,2
15883,2011-11,143.76,1
15883,2011-12,252.72,1
15884,2009-12,236.70000000000002,1
15884,2010-10,7.9,1
15885,2010-01,149.05,2
15885,2010-03,115.03,1
15885,2010-04,240.77,1
15885,2010-06,260.56,1
15885,2010-07,250.32,2
15885,2010-08,5.1,1
15885,2010-09,263.89,2
15885,2010-10,160.25,1
15885,2010-11,127.5,1
15885,2011-09,349.35,1
15886,2010-04,294.37,1
15886,2010-10,577.41,2
15886,2011-10,181.09,1
15887,2010-06,442.15,1
15887,2010-09,195.0,1
15887,2010-10,390.0,1
15888,2010-07,81.75,1
15888,2010-11,179.1,1
15888,2011-09,162.64,1
15889,2009-12,355.05,2
15889,2010-04,303.03999999999996,2
15889,2010-05,108.88,1
15889,2010-11,239.31,1
15889,2010-12,537.34,1
15889,2011-07,132.1,1
15890,2010-04,286.95,2
15890,2010-11,248.70000000000002,3
15891,2011-04,509.13,1
15892,2010-02,128.2,1
15893,2010-08,305.28000000000003,1
15894,2010-12,301.58000000000004,1
15894,2011-03,106.81,1
15895,2011-07,179.17,1
15897,2011-05,208.59,2
15898,2009-12,397.02,1
15898,2010-01,579.69,3
15898,2010-02,425.33,2
15898,2010-03,249.21,1
15898,2010-04,418.69,3
15898,2010-05,347.41,3
15898,2010-06,278.75,2
15898,2010-07,109.9,1
15898,2010-08,235.35,1
15898,2010-09,15.6,1
15898,2010-10,551.92,2
15898,2010-12,1033.28,2
15898,2011-03,168.7,1
15898,2011-04,312.6,1
15898,2011-12,385.89,1
15899,2010-12,112.5,1
15900,2010-05,136.22,1
15900,2010-10,413.07,2
15900,2011-11,337.28,1
15901,2010-06,200.34,1
15901,2010-09,117.8,2
15901,2011-07,110.49,1
15901,2011-09,116.72999999999999,1
15901,2011-11,122.53,1
15902,2010-11,145.01,1
15903,2010-01,39.8,1
15903,2010-08,314.4,1
15903,2010-10,1220.16,1
15903,2010-11,2238.7200000000003,2
15903,2011-02,161.28,1
15903,2011-04,480.36,1
15903,2011-09,1878.72,2
15903,2011-11,2606.4,3
15904,2011-12,164.68,1
15905,2010-06,114.69,1
15906,2010-09,110.65,1
15906,2010-10,296.65,1
15906,2010-11,555.2,1
15906,2011-03,411.33000000000004,2
15906,2011-05,271.83,1
15906,2011-07,114.55,1
15906,2011-10,590.49,1
15906,2011-11,179.49,2
15907,2011-05,223.07,1
15907,2011-06,254.52,1
15907,2011-12,404.28,1
15908,2010-07,183.42,1
15908,2010-08,575.2,1
15909,2011-06,191.94,1
15910,2010-01,101.43,1
15910,2010-03,183.64000000000001,1
15910,2010-04,273.59,1
15910,2010-06,196.06,1
15910,2010-07,124.46000000000001,1
15910,2010-08,132.31,1
15910,2010-11,420.8,1
15910,2011-01,149.49,1
15910,2011-02,161.41,1
15910,2011-04,118.89,1
15910,2011-05,120.82000000000001,1
15910,2011-09,112.75,1
15910,2011-10,188.41,1
15910,2011-11,243.76,1
15910,2011-12,133.35,1
15911,2009-12,846.0500000000001,3
15911,2010-01,198.84,1
15911,2010-02,144.44,1
15911,2010-03,494.46,3
15912,2009-12,435.79,3
15912,2010-01,81.75,1
15912,2010-05,137.45,2
15912,2010-09,155.09,1
15912,2011-04,141.49,1
15912,2011-06,123.13,1
15913,2010-06,6.300000000000001,1
15914,2010-11,205.99,2
15915,2010-11,364.24,1
15916,2009-12,388.52,1
15916,2010-01,146.81,1
15916,2010-03,332.83,1
15916,2010-05,213.29,1
15916,2010-11,560.93,1
15916,2010-12,464.9,2
15916,2011-01,342.61,1
15916,2011-04,158.54000000000002,1
15916,2011-06,113.35,1
15916,2011-09,118.9,1
15916,2011-11,537.01,2
15917,2009-12,288.32,3
15917,2010-04,118.75,1
15917,2011-04,123.1,1
15918,2010-03,248.65,1
15918,2011-03,142.0,1
15918,2011-06,192.23,1
15919,2010-12,428.15999999999997,1
15919,2011-11,311.61,1
15920,2009-12,121.59,2
15920,2010-03,42.900000000000006,1
15920,2010-06,102.55,1
15920,2010-10,134.6,1
15920,2011-07,163.55,3
15921,2010-03,100.18,1
15921,2010-10,170.87,1
15921,2010-11,171.53,1
15921,2011-06,323.03000000000003,1
15922,2010-12,739.0,1
15923,2010-12,254.16,1
15924,2009-12,102.82,1
15925,2011-05,207.15,1
15926,2010-06,134.44,1
15927,2010-03,106.54,1
15928,2010-02,293.53,1
15929,2010-03,594.0,1
15930,2011-10,426.63,1
15931,2010-10,239.9,1
15932,2011-02,317.73,1
15932,2011-03,339.34,1
15932,2011-04,311.16,1
15932,2011-05,305.02,1
15932,2011-06,310.12,1
15932,2011-08,302.58,1
15932,2011-09,309.7,1
15932,2011-12,300.21999999999997,1
15933,2011-09,728.27,2
15933,2011-11,379.19,1
15934,2010-10,2190.66,2
15935,2011-04,108.03999999999999,1
15936,2010-08,171.62,1
15936,2010-11,111.17,1
15937,2011-10,145.35,1
15938,2010-06,112.24,1
15938,2010-07,88.57,1
15938,2010-08,75.60000000000001,1
15938,2010-09,53.81999999999999,1
15938,2011-01,74.9,1
15938,2011-03,62.7,1
15938,2011-04,105.0,1
15938,2011-05,92.7,1
15938,2011-08,69.28,1
15939,2010-11,2904.83,1
15939,2011-01,747.06,1
15939,2011-02,602.0400000000001,2
15939,2011-03,678.65,2
15939,2011-04,2337.6,2
15939,2011-05,252.0,1
15939,2011-06,587.52,1
15939,2011-07,390.97999999999996,2
15939,2011-08,249.4,2
15939,2011-09,254.76,1
15940,2011-02,35.8,1
15941,2010-03,405.0,1
15942,2011-07,337.44,1
15943,2010-01,125.69999999999999,1
15943,2010-02,145.59,1
15944,2009-12,588.4,1
15944,2010-08,616.0,1
15944,2010-11,634.74,1
15944,2011-03,325.1,1
15945,2009-12,124.83000000000001,1
15945,2010-01,226.49,1
15945,2010-09,113.95000000000002,1
15945,2010-12,362.0,1
15946,2010-03,1155.02,1
15946,2010-07,1149.16,2
15947,2011-09,1708.24,1
15948,2010-10,553.85,1
15948,2011-10,644.24,1
15948,2011-12,311.0,1
15949,2011-09,237.04000000000002,1
15949,2011-11,127.68,1
15950,2010-01,556.66,1
15950,2010-03,751.8,1
15950,2010-06,891.03,1
15950,2010-08,908.16,1
15950,2010-11,2268.55,2
15950,2010-12,428.82000000000005,1
15950,2011-08,662.5600000000001,1
15950,2011-09,235.04000000000002,1
15950,2011-11,418.29,1
15951,2010-11,304.95,1
15951,2011-02,375.16999999999996,1
15951,2011-12,333.05,1
15952,2011-04,232.65,1
15952,2011-07,76.55,1
15952,2011-10,249.44,1
15952,2011-11,223.27,1
15953,2009-12,372.2,1
15953,2010-02,258.01,2
15953,2010-06,102.86,1
15953,2010-08,137.7,1
15953,2010-09,218.10999999999999,1
15953,2010-10,326.7,2
15953,2010-11,367.47999999999996,2
15953,2010-12,415.48,1
15953,2011-01,202.34999999999997,1
15953,2011-03,242.03,1
15953,2011-05,171.92,1
15953,2011-10,413.5,2
15953,2011-11,419.74,2
15954,2010-04,187.8,1
15955,2010-02,389.28000000000003,1
15955,2010-03,335.9,1
15955,2010-05,898.45,1
15955,2010-08,581.01,1
15955,2010-09,328.93,1
15955,2010-10,1136.15,3
15955,2010-12,1144.76,1
15955,2011-04,491.79,1
15955,2011-05,381.45000000000005,1
15955,2011-08,1018.03,5
15955,2011-09,502.34,2
15955,2011-10,879.29,3
15955,2011-11,570.98,1
15956,2009-12,326.4,1
15956,2010-06,291.2,1
15957,2010-10,492.36,2
15957,2011-11,428.89,1
15958,2010-06,64.05,1
15958,2010-10,131.1,1
15958,2010-11,162.62,1
15958,2011-09,104.35,1
15959,2010-01,542.89,3
15960,2010-09,160.9,1
15960,2010-11,250.05,3
15961,2010-11,451.28999999999996,1
15962,2010-09,289.48,1
15963,2011-10,280.04,1
15963,2011-11,190.72,1
15964,2010-02,269.21000000000004,1
15965,2009-12,169.5,1
15965,2010-02,143.05,1
15965,2010-03,226.29999999999998,1
15965,2010-04,301.65,1
15965,2010-07,231.53,2
15965,2010-09,258.21999999999997,1
15965,2010-11,632.82,2
15965,2010-12,312.38,1
15965,2011-11,652.6800000000001,3
15966,2010-09,426.53000000000003,1
15967,2009-12,156.71,1
15967,2010-02,212.38,2
15967,2010-05,269.8,1
15967,2010-06,417.59,1
15967,2010-07,245.48999999999998,1
15967,2010-09,566.7,2
15967,2010-10,452.75,1
15967,2010-11,246.9,1
15967,2011-01,161.9,1
15967,2011-11,235.78,1
15968,2010-11,401.8,1
15969,2010-07,103.75999999999999,1
15969,2010-10,357.19,1
15969,2011-06,308.7,1
15969,2011-10,222.4,1
15969,2011-12,135.0,1
15970,2010-04,703.22,1
15970,2011-02,314.1,1
15971,2009-12,446.28,2
15971,2010-10,601.8000000000001,2
15971,2010-11,654.9000000000001,2
15971,2011-02,762.0,1
15971,2011-03,301.5,2
15971,2011-04,17.700000000000003,1
15971,2011-07,731.9,2
15971,2011-08,291.4,1
15971,2011-09,217.3,1
15971,2011-10,1669.1000000000001,3
15971,2011-11,204.0,1
15972,2010-04,704.59,1
15972,2010-05,376.83,1
15972,2010-08,153.91,1
15972,2010-09,534.0,2
15973,2010-10,357.8,1
15973,2010-12,615.64,1
15974,2011-02,769.24,1
15974,2011-03,147.95000000000002,1
15974,2011-05,656.3,1
15974,2011-06,481.36,1
15974,2011-07,492.28,1
15974,2011-09,347.88,1
15974,2011-10,547.14,1
15975,2011-09,371.01,1
15976,2010-06,200.35999999999999,1
15976,2010-07,351.39,1
15976,2010-08,337.78,1
15976,2010-10,363.14,1
15976,2011-05,209.99,1
15976,2011-06,217.65,1
15977,2011-10,355.63,1
15977,2011-11,699.1,1
15978,2010-03,599.12,1
15978,2010-10,1581.52,1
15978,2011-09,1098.78,1
15979,2010-04,329.22,1
15980,2010-06,2127.64,2
15980,2010-08,2017.1799999999998,2
15980,2011-03,760.18,1
15980,2011-09,1638.68,2
15981,2010-03,1485.94,2
15981,2010-05,651.5,2
15981,2010-06,804.4,2
15981,2010-07,562.17,2
15981,2010-08,1588.78,2
15981,2010-09,254.0,1
15981,2010-10,337.5,1
15981,2010-11,270.0,1
15981,2011-02,270.0,1
15981,2011-03,600.0,1
15981,2011-04,520.8,1
15981,2011-05,231.4,1
15981,2011-06,438.8,1
15981,2011-07,397.2,1
15981,2011-09,391.68,1
15981,2011-11,558.6,1
15982,2010-04,324.51,1
15983,2009-12,1184.59,3
15983,2010-11,460.65999999999997,1
15983,2010-12,1952.02,3
15983,2011-11,326.75,1
15984,2009-12,1337.08,3
15984,2010-01,267.61,1
15984,2010-02,549.25,3
15984,2010-03,189.25,1
15984,2010-04,353.7,2
15984,2010-05,447.21,2
15984,2010-06,252.54999999999998,1
15984,2010-07,174.64,1
15984,2010-08,390.94,1
15984,2010-10,894.0,2
15984,2010-11,756.16,3
15984,2010-12,245.4,1
15984,2011-01,107.89,1
15984,2011-02,104.95,1
15984,2011-03,227.6,1
15984,2011-04,212.19,1
15984,2011-08,1032.18,2
15984,2011-09,243.2,1
15984,2011-12,729.92,2
15985,2010-05,487.92,1
15985,2010-07,307.98,1
15985,2010-08,360.66,1
15985,2010-09,416.3,2
15985,2011-04,899.58,1
15985,2011-08,242.84,1
15986,2010-11,186.3,1
15986,2011-11,168.12,1
15987,2010-11,103.22,1
15987,2010-12,226.96,1
15987,2011-05,402.6,3
15987,2011-07,274.5,1
15987,2011-08,403.05,1
15987,2011-11,239.14,1
15988,2010-02,268.8,1
15988,2010-06,310.81,1
15988,2011-11,156.78,1
15989,2009-12,140.16,1
15989,2010-11,228.15,1
15990,2010-02,191.85,1
15990,2010-03,266.73,1
15990,2010-04,387.3,2
15990,2010-08,359.76,1
15990,2011-02,401.37,1
15990,2011-10,390.74,1
15991,2010-06,150.55,1
15992,2010-09,320.75,1
15992,2010-11,533.86,1
15992,2011-12,41.989999999999995,1
15993,2011-10,1277.83,2
15993,2011-11,1255.7,3
15993,2011-12,235.44,2
15994,2010-03,390.46000000000004,1
15994,2010-10,370.95000000000005,1
15994,2011-10,414.27,1
15995,2010-10,694.54,1
15996,2010-11,353.82,1
15996,2010-12,526.5,1
15996,2011-02,210.09,1
15996,2011-03,153.83,1
15996,2011-06,141.03,1
15996,2011-08,111.56,1
15996,2011-09,152.82,1
15998,2009-12,1063.24,2
15998,2010-01,663.85,1
15998,2010-02,463.0,1
15998,2010-03,520.92,2
15998,2010-06,724.06,1
15998,2010-07,326.86,1
15998,2010-09,282.85,1
15998,2010-10,636.06,1
15998,2010-11,513.08,1
15998,2010-12,863.39,1
15998,2011-03,912.03,1
15998,2011-06,329.84,1
15998,2011-09,398.7,1
15998,2011-11,576.26,1
15999,2009-12,20.4,1
16000,2011-12,12393.7,3
16001,2010-11,583.39,1
16002,2010-03,169.21,1
16003,2009-12,387.87,1
16003,2010-03,609.4,2
16003,2010-10,912.03,1
16003,2010-11,969.16,1
16003,2010-12,1181.0,1
16003,2011-06,573.7,1
16003,2011-07,39.2,1
16003,2011-11,941.47,2
16004,2010-01,454.74,1
16004,2010-03,308.0,1
16004,2010-05,1000.6999999999999,1
16004,2010-08,382.95000000000005,2
16005,2010-09,250.20000000000002,1
16005,2010-10,681.14,2
16005,2010-11,855.02,3
16005,2011-03,154.92000000000002,1
16005,2011-06,120.49000000000001,1
16005,2011-11,303.3,2
16006,2010-11,231.42,1
16006,2011-05,101.4,1
16007,2010-06,356.83,1
16007,2010-09,547.84,1
16007,2010-11,454.58,1
16007,2011-05,363.97,1
16007,2011-06,363.7,1
16007,2011-10,966.14,2
16008,2010-03,291.45,1
16008,2010-04,432.45,2
16008,2010-05,125.49,1
16008,2010-07,147.18,1
16008,2010-09,1143.95,2
16008,2010-10,1334.01,2
16008,2010-11,1385.82,3
16008,2011-05,139.15,1
16008,2011-09,191.56,1
16008,2011-11,148.07,1
16009,2011-07,441.59000000000003,1
16009,2011-10,388.76,1
16009,2011-11,141.76,2
16010,2010-10,360.46,2
16010,2010-11,942.0,6
16010,2010-12,110.1,1
16010,2011-04,282.3,2
16011,2009-12,537.53,3
16011,2010-03,122.7,1
16011,2010-04,112.14999999999999,1
16011,2010-05,159.4,1
16011,2010-06,111.15,1
16011,2010-07,142.59,1
16011,2010-08,249.9,1
16011,2010-10,388.49,2
16011,2010-11,422.44,2
16011,2010-12,636.5500000000001,2
16011,2011-02,347.09000000000003,2
16011,2011-03,118.55,1
16011,2011-04,119.1,1
16011,2011-06,376.62,2
16011,2011-07,147.18,1
16011,2011-08,208.39,1
16011,2011-09,742.01,3
16011,2011-10,245.3,1
16011,2011-11,256.2,1
16011,2011-12,393.91999999999996,1
16012,2010-06,975.33,1
16012,2010-11,587.97,1
16012,2011-07,365.05,1
16012,2011-08,767.0699999999999,1
16012,2011-11,283.17,1
16013,2009-12,1241.0,2
16013,2010-01,419.65,1
16013,2010-03,1033.68,3
16013,2010-04,1601.99,4
16013,2010-05,784.8,5
16013,2010-07,2328.5,4
16013,2010-08,1019.9999999999999,1
16013,2010-09,3056.5,7
16013,2010-10,1650.0,1
16013,2010-11,5811.72,9
16013,2010-12,4035.0,5
16013,2011-01,1435.1,2
16013,2011-02,2963.1,5
16013,2011-03,1824.42,4
16013,2011-04,547.8,2
16013,2011-05,2675.2,4
16013,2011-06,2902.7,3
16013,2011-07,2244.24,3
16013,2011-08,4022.18,6
16013,2011-09,2491.2,2
16013,2011-10,6974.82,6
16013,2011-11,3433.12,3
16013,2011-12,2643.7200000000003,2
16014,2010-01,246.92,1
16014,2010-10,206.53,1
16014,2011-02,253.63,1
16014,2011-07,260.75,1
16014,2011-11,132.45000000000002,1
16015,2011-10,300.77,1
16015,2011-11,200.39,1
16015,2011-12,203.1,1
16016,2010-11,617.89,3
16016,2010-12,726.04,1
16016,2011-04,300.86,2
16016,2011-05,127.19,1
16016,2011-09,108.92,1
16016,2011-11,424.92,2
16016,2011-12,140.6,1
16017,2010-01,828.35,2
16017,2010-03,99.0,1
16017,2010-10,406.35,1
16017,2011-10,211.88,1
16018,2009-12,195.78,1
16018,2010-11,93.44999999999999,1
16018,2011-06,161.9,1
16018,2011-10,247.0,1
16019,2009-12,989.8299999999999,2
16019,2010-01,1354.58,3
16019,2010-03,1919.91,3
16019,2010-07,606.36,1
16019,2010-08,3226.4300000000003,3
16019,2010-09,1260.51,1
16019,2010-10,2484.55,2
16019,2010-11,1700.75,3
16019,2010-12,219.1,1
16019,2011-01,605.0500000000001,2
16019,2011-02,1129.3500000000001,1
16019,2011-03,303.32,1
16019,2011-04,232.68,1
16019,2011-07,462.75,1
16019,2011-10,833.99,2
16020,2011-10,518.8,1
16020,2011-11,332.21,2
16021,2010-06,148.44,1
16021,2010-11,338.59,1
16022,2011-03,602.63,1
16023,2011-03,177.84,1
16023,2011-05,322.85,1
16023,2011-10,219.12,1
16024,2010-10,232.96,2
16024,2011-11,245.75,1
16025,2011-11,439.65999999999997,1
16026,2011-10,236.09,1
16027,2010-01,465.0,3
16027,2010-02,89.69999999999999,1
16027,2010-03,79.2,1
16027,2010-04,216.2,1
16027,2010-05,111.00000000000001,1
16027,2010-09,152.64000000000001,2
16027,2011-02,399.72,2
16027,2011-05,116.95,1
16027,2011-06,108.7,1
16027,2011-07,150.85,1
16027,2011-09,158.4,1
16028,2010-04,82.2,1
16029,2009-12,5643.84,5
16029,2010-01,7917.68,7
16029,2010-02,2910.7400000000002,4
16029,2010-03,4643.0599999999995,2
16029,2010-04,3739.2,4
16029,2010-05,694.0,2
16029,2010-06,1368.3600000000001,3
16029,2010-07,4104.68,5
16029,2010-08,1094.34,2
16029,2010-09,1827.24,4
16029,2010-10,853.2,2
16029,2010-11,2116.44,4
16029,2010-12,17384.04,6
16029,2011-01,2139.39,5
16029,2011-02,4200.36,4
