Customer ID,Recency,Frequency,Monetary,UniqueProducts,TotalItems,Tenure,AvgOrderValue,AvgItemsPerOrder,PurchaseRate,Churned
15108,6,2,542.45,23,159,47,271.225,79.5,0.0425531914893617,0
15109,65,3,983.1,46,258,555,327.7,86.0,0.005405405405405406,1
15110,138,3,679.4,17,160,304,226.46666666666667,53.333333333333336,0.009868421052631578,0
15111,192,3,1451.89,60,560,411,483.96333333333337,186.66666666666666,0.0072992700729927005,0
15112,430,1,209.4,7,72,430,209.4,72.0,0.002325581395348837,1
15114,2,6,1666.81,79,1439,240,277.8016666666667,239.83333333333334,0.025,0
15115,552,1,191.74,14,88,552,191.74,88.0,0.0018115942028985507,0
15116,24,1,479.65,15,147,24,479.65,147.0,0.041666666666666664,0
15117,35,4,1246.5900000000001,51,1815,453,311.64750000000004,453.75,0.008830022075055188,0
15119,65,1,266.4,14,88,65,266.4,88.0,0.015384615384615385,1
15121,108,1,295.15,18,125,108,295.15,125.0,0.009259259259259259,0
15122,23,10,3784.1,139,1730,438,378.40999999999997,173.0,0.0228310502283105,0
15123,25,4,3526.33,113,1838,453,881.5825,459.5,0.008830022075055188,0
15124,11,3,357.38,25,318,471,119.12666666666667,106.0,0.006369426751592357,0
15125,27,13,12807.11,127,6204,437,985.1623076923078,477.2307692307692,0.029748283752860413,0
15126,356,2,449.49,25,273,506,224.745,136.5,0.003952569169960474,1
15127,339,1,304.97,12,213,339,304.97,213.0,0.0029498525073746312,0
15128,39,2,796.38,47,600,249,398.19,300.0,0.008032128514056224,0
15129,30,16,4533.16,68,3067,429,283.3225,191.6875,0.037296037296037296,0
15131,214,1,80.28,7,88,214,80.28,88.0,0.004672897196261682,1
15132,19,2,489.87,24,377,82,244.935,188.5,0.024390243902439025,0
15133,77,4,1482.38,34,592,340,370.595,148.0,0.011764705882352941,0
15134,32,4,447.75,20,333,242,111.9375,83.25,0.01652892561983471,0
15135,58,2,305.68,17,84,375,152.84,42.0,0.005333333333333333,1
15137,340,2,823.4,34,596,499,411.7,298.0,0.004008016032064128,1
15138,213,1,502.52,31,300,213,502.52,300.0,0.004694835680751174,1
15139,59,2,178.96,13,208,156,89.48,104.0,0.01282051282051282,1
15140,18,4,2016.8899999999999,67,1339,261,504.22249999999997,334.75,0.01532567049808429,0
15141,277,7,1388.47,44,1197,440,198.35285714285715,171.0,0.015909090909090907,1
15142,229,5,2121.18,97,1790,320,424.236,358.0,0.015625,0
15143,45,2,563.63,27,320,251,281.815,160.0,0.00796812749003984,1
15144,36,17,7274.89,121,2999,546,427.93470588235294,176.41176470588235,0.031135531135531136,0
15145,46,2,724.03,35,438,67,362.015,219.0,0.029850746268656716,0
15146,110,1,834.22,63,914,110,834.22,914.0,0.00909090909090909,0
15147,59,1,623.5,28,366,59,623.5,366.0,0.01694915254237288,1
15149,396,3,1003.8100000000001,43,251,469,334.60333333333335,83.66666666666667,0.006396588486140725,0
15150,5,5,5004.68,318,3479,363,1000.936,695.8,0.013774104683195593,0
15151,242,2,2085.61,56,795,329,1042.805,397.5,0.0060790273556231,1
15152,6,2,1274.24,70,719,520,637.12,359.5,0.0038461538461538464,0
15154,297,2,1089.44,101,244,297,544.72,122.0,0.006734006734006734,0
15155,202,1,383.96999999999997,24,192,202,383.96999999999997,192.0,0.0049504950495049506,1
15157,177,3,1803.5,81,2152,548,601.1666666666666,717.3333333333334,0.005474452554744526,0
15158,220,1,204.62,4,21,220,204.62,21.0,0.004545454545454545,0
15159,4,18,9151.59,203,4673,251,508.4216666666667,259.6111111111111,0.07171314741035857,0
15160,176,4,589.27,17,307,240,147.3175,76.75,0.016666666666666666,1
15161,207,1,119.92,33,144,207,119.92,144.0,0.004830917874396135,1
15162,550,1,312.9,12,74,550,312.9,74.0,0.0018181818181818182,1
15163,11,1,155.0,10,48,11,155.0,48.0,0.09090909090909091,0
15164,27,8,1566.76,223,703,509,195.845,87.875,0.015717092337917484,0
15165,192,1,975.5,27,320,192,975.5,320.0,0.005208333333333333,1
15166,287,1,167.16,12,140,287,167.16,140.0,0.003484320557491289,1
15167,140,5,1627.62,262,863,492,325.524,172.6,0.01016260162601626,1
15169,201,2,569.22,58,356,546,284.61,178.0,0.003663003663003663,1
15170,226,1,81.15,4,33,226,81.15,33.0,0.004424778761061947,1
15171,150,1,1289.5,5,290,150,1289.5,290.0,0.006666666666666667,1
15172,16,2,526.2,38,480,56,263.1,240.0,0.03571428571428571,0
15173,200,7,1494.6,68,840,437,213.5142857142857,120.0,0.016018306636155607,1
15174,142,2,481.46,34,382,230,240.73,191.0,0.008695652173913044,1
15176,487,1,988.04,52,448,487,988.04,448.0,0.002053388090349076,1
15177,245,1,948.93,26,485,245,948.93,485.0,0.004081632653061225,1
15178,79,1,40.5,3,30,79,40.5,30.0,0.012658227848101266,1
15179,53,11,6740.09,190,4772,556,612.7354545454546,433.8181818181818,0.019784172661870502,0
15180,186,3,904.4300000000001,46,690,408,301.4766666666667,230.0,0.007352941176470588,1
15181,89,3,810.72,6,192,550,270.24,64.0,0.005454545454545455,0
15182,88,10,2746.582,75,1077,476,274.65819999999997,107.7,0.02100840336134454,0
15183,367,3,639.93,33,297,404,213.30999999999997,99.0,0.007425742574257425,1
15184,10,3,518.42,34,336,543,172.80666666666664,112.0,0.0055248618784530384,0
15186,293,3,991.7900000000001,22,501,516,330.5966666666667,167.0,0.005813953488372093,0
15187,31,1,431.6,9,172,31,431.6,172.0,0.03225806451612903,0
15188,544,1,310.43,23,233,544,310.43,233.0,0.001838235294117647,1
15189,3,22,6829.2,55,2656,328,310.41818181818184,120.72727272727273,0.06707317073170732,0
15190,253,1,834.4399999999999,40,790,253,834.4399999999999,790.0,0.003952569169960474,1
15191,282,3,588.05,33,287,508,196.01666666666665,95.66666666666667,0.005905511811023622,1
15192,10,4,1675.06,56,1363,499,418.765,340.75,0.008016032064128256,0
15194,18,22,8472.34,203,6059,556,385.10636363636365,275.40909090909093,0.039568345323741004,0
15196,252,2,313.7,34,130,546,156.85,65.0,0.003663003663003663,1
15197,72,5,1571.15,35,791,547,314.23,158.2,0.009140767824497258,0
15198,228,3,377.71,20,207,509,125.90333333333332,69.0,0.005893909626719057,0
15199,55,8,2510.85,17,725,395,313.85625,90.625,0.020253164556962026,0
15200,314,1,549.05,30,195,314,549.05,195.0,0.0031847133757961785,1
15201,23,4,1208.68,36,1109,430,302.17,277.25,0.009302325581395349,0
15203,17,11,3265.28,126,3102,550,296.8436363636364,282.0,0.02,0
15204,176,1,316.58,9,258,176,316.58,258.0,0.005681818181818182,1
15206,95,1,17.700000000000003,1,6,95,17.700000000000003,6.0,0.010526315789473684,0
15207,235,3,683.9200000000001,19,428,366,227.97333333333336,142.66666666666666,0.00819672131147541,1
15208,172,2,165.8,8,60,243,82.9,30.0,0.00823045267489712,0
15209,549,1,178.98000000000002,13,94,549,178.98000000000002,94.0,0.0018214936247723133,1
15210,44,3,1176.19,66,841,394,392.06333333333333,280.3333333333333,0.007614213197969543,1
15211,184,1,766.14,23,234,184,766.14,234.0,0.005434782608695652,0
15212,60,2,208.28,7,84,196,104.14,42.0,0.01020408163265306,1
15213,138,2,328.35,22,272,149,164.175,136.0,0.013422818791946308,1
15214,3,2,651.63,46,556,62,325.815,278.0,0.03225806451612903,0
15215,213,4,1687.49,59,551,432,421.8725,137.75,0.009259259259259259,0
15216,438,1,389.49,22,189,438,389.49,189.0,0.00228310502283105,0
15217,382,1,426.24,28,190,382,426.24,190.0,0.002617801047120419,1
15218,37,14,7454.2,112,4156,502,532.4428571428572,296.85714285714283,0.027888446215139442,0
15219,468,1,379.7,17,226,468,379.7,226.0,0.002136752136752137,0
15220,23,3,858.1899999999999,53,783,100,286.06333333333333,261.0,0.03,0
15221,185,4,2465.4500000000003,21,287,457,616.3625000000001,71.75,0.0087527352297593,1
15222,138,11,3550.91,98,4458,542,322.81,405.27272727272725,0.02029520295202952,1
15223,45,5,1417.95,26,385,554,283.59000000000003,77.0,0.009025270758122744,1
15224,177,5,871.36,24,443,512,174.272,88.6,0.009765625,1
15225,53,1,409.40000000000003,23,226,53,409.40000000000003,226.0,0.018867924528301886,1
15226,130,1,154.41,8,71,130,154.41,71.0,0.007692307692307693,1
15227,35,7,2145.91,79,1056,453,306.5585714285714,150.85714285714286,0.01545253863134658,0
15228,114,3,3098.41,119,1871,319,1032.8033333333333,623.6666666666666,0.009404388714733543,0
15229,405,1,160.5,9,114,405,160.5,114.0,0.0024691358024691358,1
15230,58,2,429.6,23,351,60,214.8,175.5,0.03333333333333333,1
15231,440,1,250.26,14,190,440,250.26,190.0,0.0022727272727272726,1
15233,220,1,59.400000000000006,1,12,220,59.400000000000006,12.0,0.004545454545454545,1
15234,96,1,197.0,14,196,96,197.0,196.0,0.010416666666666666,1
15235,37,16,2937.81,161,1735,208,183.613125,108.4375,0.07692307692307693,1
15236,118,1,321.05,15,269,118,321.05,269.0,0.00847457627118644,1
15237,22,2,1093.65,74,798,46,546.825,399.0,0.043478260869565216,0
15238,3,1,300.14,14,222,3,300.14,222.0,0.3333333333333333,0
15240,11,10,3798.79,108,2600,553,379.879,260.0,0.018083182640144666,0
15241,3,7,2359.08,101,2486,473,337.01142857142855,355.14285714285717,0.014799154334038054,0
15242,241,1,302.04,4,196,241,302.04,196.0,0.004149377593360996,1
15243,254,1,610.6,39,358,254,610.6,358.0,0.003937007874015748,0
15244,67,2,578.45,28,307,485,289.225,153.5,0.004123711340206186,0
15245,6,7,3832.72,72,2471,414,547.5314285714286,353.0,0.016908212560386472,0
15246,57,3,780.4,45,359,375,260.1333333333333,119.66666666666667,0.008,1
15247,297,2,620.06,10,354,356,310.03,177.0,0.0056179775280898875,0
15248,230,3,1893.93,103,1065,353,631.3100000000001,355.0,0.0084985835694051,1
15249,16,10,5418.91,214,2838,442,541.891,283.8,0.02262443438914027,0
15250,460,1,60.0,3,48,460,60.0,48.0,0.002173913043478261,1
15251,30,12,13935.27,137,8585,499,1161.2725,715.4166666666666,0.02404809619238477,0
15252,2,4,1663.18,82,1007,431,415.795,251.75,0.009280742459396751,0
15253,222,3,1136.89,58,722,406,378.96333333333337,240.66666666666666,0.007389162561576354,0
15254,366,2,787.99,46,436,380,393.995,218.0,0.005263157894736842,0
15255,215,8,2815.17,101,1725,556,351.89625,215.625,0.014388489208633094,0
15256,381,1,71.95,4,37,381,71.95,37.0,0.0026246719160104987,0
15257,102,2,685.9,11,71,233,342.95,35.5,0.008583690987124463,1
15258,36,1,315.66,16,78,36,315.66,78.0,0.027777777777777776,0
15259,332,4,1182.3799999999999,50,631,502,295.59499999999997,157.75,0.00796812749003984,1
15260,6,23,8647.94,176,4459,553,375.99739130434784,193.8695652173913,0.04159132007233273,0
15261,201,3,1253.18,70,536,254,417.7266666666667,178.66666666666666,0.011811023622047244,0
15262,143,3,418.82,22,218,307,139.60666666666665,72.66666666666667,0.009771986970684038,1
15264,349,1,454.66,32,178,349,454.66,178.0,0.0028653295128939827,0
15265,55,3,2551.76,146,1198,557,850.5866666666667,399.3333333333333,0.005385996409335727,0
15266,157,5,852.21,38,236,521,170.442,47.2,0.009596928982725527,1
15267,2,1,1035.76,5,488,2,1035.76,488.0,0.5,0
15268,298,3,961.9000000000001,21,428,425,320.6333333333334,142.66666666666666,0.007058823529411765,1
15269,199,2,816.56,32,346,209,408.28,173.0,0.009569377990430622,0
15270,58,18,7459.12,65,3166,541,414.3955555555556,175.88888888888889,0.033271719038817,0
15271,23,14,2882.56,274,1595,310,205.89714285714285,113.92857142857143,0.04516129032258064,0
15272,269,4,1309.01,209,355,482,327.2525,88.75,0.008298755186721992,0
15273,419,1,228.96,1,216,419,228.96,216.0,0.002386634844868735,1
15276,213,3,491.17,115,256,254,163.72333333333333,85.33333333333333,0.011811023622047244,0
15277,244,1,220.44,14,168,244,220.44,168.0,0.004098360655737705,0
15278,381,4,496.15999999999997,29,458,484,124.03999999999999,114.5,0.008264462809917356,1
15279,174,5,1580.54,74,802,495,316.108,160.4,0.010101010101010102,1
15280,308,2,284.4,39,353,390,142.2,176.5,0.005128205128205128,0
15281,17,13,8138.83,414,5027,247,626.0638461538462,386.6923076923077,0.05263157894736842,0
15282,389,1,348.59,27,395,389,348.59,395.0,0.002570694087403599,1
15283,209,3,148.33,9,27,337,49.443333333333335,9.0,0.008902077151335312,1
15284,319,1,24.75,1,5,319,24.75,5.0,0.003134796238244514,1
15285,227,1,94.92,6,120,227,94.92,120.0,0.004405286343612335,1
15287,199,3,369.34000000000003,13,577,557,123.11333333333334,192.33333333333334,0.005385996409335727,0
15288,20,8,3189.66,113,1197,484,398.7075,149.625,0.01652892561983471,0
15289,69,3,1028.76,45,952,441,342.92,317.3333333333333,0.006802721088435374,0
15290,22,16,4585.63,62,3199,473,286.601875,199.9375,0.03382663847780127,0
15291,0,34,12114.27,111,3893,556,356.3020588235294,114.5,0.06115107913669065,0
15292,20,1,178.39,24,55,20,178.39,55.0,0.05,1
15293,485,1,247.5,19,178,485,247.5,178.0,0.002061855670103093,1
15294,230,1,233.35,15,97,230,233.35,97.0,0.004347826086956522,1
15295,473,1,207.04,50,139,473,207.04,139.0,0.0021141649048625794,1
15296,3,9,8727.76,325,4825,506,969.7511111111112,536.1111111111111,0.017786561264822136,0
15298,6,16,6436.67,166,4495,550,402.291875,280.9375,0.02909090909090909,0
15299,83,7,5919.54,6,5082,516,845.6485714285715,726.0,0.013565891472868217,0
15301,6,11,5309.0,181,3044,269,482.6363636363636,276.72727272727275,0.040892193308550186,0
15302,549,1,308.0,15,102,549,308.0,102.0,0.0018214936247723133,1
15303,109,3,1224.18,63,514,503,408.06,171.33333333333334,0.005964214711729622,1
15304,38,6,606.75,5,77,241,101.125,12.833333333333334,0.024896265560165973,0
15305,374,1,93.6,5,40,374,93.6,40.0,0.00267379679144385,1
15306,319,6,2310.38,80,2264,478,385.06333333333333,377.3333333333333,0.012552301255230125,0
15308,93,1,310.47,19,175,93,310.47,175.0,0.010752688172043012,1
15309,430,4,797.96,49,440,554,199.49,110.0,0.007220216606498195,1
15310,298,1,1634.64,45,1476,298,1634.64,1476.0,0.003355704697986577,1
15311,4,161,89258.07,698,54259,558,554.397950310559,337.0124223602484,0.2885304659498208,0
15312,34,10,2613.2400000000002,111,1517,543,261.324,151.7,0.01841620626151013,0
15314,18,3,820.4499999999999,49,750,247,273.4833333333333,250.0,0.012145748987854251,1
15316,146,1,165.0,1,100,146,165.0,100.0,0.00684931506849315,1
15317,496,1,129.75,5,45,496,129.75,45.0,0.0020161290322580645,1
15319,103,1,204.5,16,175,103,204.5,175.0,0.009708737864077669,1
15321,111,10,5120.89,206,3017,494,512.089,301.7,0.020242914979757085,0
15322,295,1,711.18,41,555,295,711.18,555.0,0.003389830508474576,0
15323,382,3,434.6,29,188,481,144.86666666666667,62.666666666666664,0.006237006237006237,1
15324,520,1,140.22000000000003,8,74,520,140.22000000000003,74.0,0.0019230769230769232,1
15325,214,7,1439.72,141,1151,480,205.67428571428573,164.42857142857142,0.014583333333333334,0
15326,153,5,1700.52,94,1351,557,340.104,270.2,0.008976660682226212,1
15328,227,1,107.24,8,88,227,107.24,88.0,0.004405286343612335,1
15329,194,8,1909.13,60,731,545,238.64125,91.375,0.014678899082568808,0
15331,319,3,767.91,41,701,428,255.97,233.66666666666666,0.007009345794392523,1
15332,185,6,6553.74,113,2958,332,1092.29,493.0,0.018072289156626505,1
15333,27,1,1028.56,16,344,27,1028.56,344.0,0.037037037037037035,1
15336,221,1,240.5,15,84,221,240.5,84.0,0.004524886877828055,1
15337,230,1,373.02,21,200,230,373.02,200.0,0.004347826086956522,1
15338,496,1,277.93,56,148,496,277.93,148.0,0.0020161290322580645,1
15339,137,6,1504.85,134,881,488,250.8083333333333,146.83333333333334,0.012295081967213115,0
15340,381,1,105.5,7,76,381,105.5,76.0,0.0026246719160104987,1
15341,268,1,382.2,7,196,268,382.2,196.0,0.0037313432835820895,0
15346,152,3,596.12,36,260,250,198.70666666666668,86.66666666666667,0.012,1
15347,185,4,1363.6,29,672,257,340.9,168.0,0.01556420233463035,1
15349,6,1,356.21,58,244,6,356.21,244.0,0.16666666666666666,0
15350,192,2,663.25,26,323,202,331.625,161.5,0.009900990099009901,1
15351,189,4,2044.8999999999999,103,866,252,511.22499999999997,216.5,0.015873015873015872,0
15352,368,1,111.15,34,40,368,111.15,40.0,0.002717391304347826,1
15353,74,7,3106.12,274,1522,557,443.7314285714286,217.42857142857142,0.012567324955116697,1
15356,37,8,1826.32,232,962,241,228.29,120.25,0.03319502074688797,0
15358,27,31,13066.28,307,12106,552,421.49290322580646,390.51612903225805,0.05615942028985507,0
15359,482,8,181.35,10,145,513,22.66875,18.125,0.015594541910331383,1
15361,181,4,689.07,10,373,362,172.2675,93.25,0.011049723756906077,1
15362,268,2,613.08,38,368,558,306.54,184.0,0.0035842293906810036,1
15363,192,2,1004.11,32,527,312,502.055,263.5,0.00641025641025641,1
15364,73,1,331.80000000000007,3,84,73,331.80000000000007,84.0,0.0136986301369863,0
15365,134,7,2451.42,87,1132,492,350.20285714285717,161.71428571428572,0.014227642276422764,0
15366,177,6,1892.11,68,1887,471,315.35166666666663,314.5,0.012738853503184714,0
15367,65,9,4619.92,191,2637,548,513.3244444444445,293.0,0.016423357664233577,0
15368,213,1,275.8,4,176,213,275.8,176.0,0.004694835680751174,0
15369,311,11,6251.26,44,3288,551,568.2963636363637,298.90909090909093,0.019963702359346643,1
15370,23,4,2480.9,77,1029,230,620.225,257.25,0.017391304347826087,0
15371,481,1,59.400000000000006,1,12,481,59.400000000000006,12.0,0.002079002079002079,1
15372,269,7,4009.66,19,3486,483,572.8085714285714,498.0,0.014492753623188406,0
15373,29,11,2194.68,91,511,406,199.51636363636362,46.45454545454545,0.027093596059113302,0
15374,444,1,139.32,6,164,444,139.32,164.0,0.0022522522522522522,0
15375,509,1,60.959999999999994,6,84,509,60.959999999999994,84.0,0.0019646365422396855,1
15376,41,1,642.37,57,371,41,642.37,371.0,0.024390243902439025,0
15377,202,4,1211.75,15,253,235,302.9375,63.25,0.01702127659574468,1
15378,282,2,246.5,8,130,321,123.25,65.0,0.006230529595015576,1
15379,5,7,4747.04,175,2962,220,678.1485714285715,423.14285714285717,0.031818181818181815,0
15380,184,7,2018.9,6,734,557,288.4142857142857,104.85714285714286,0.012567324955116697,0
15381,33,5,1890.5700000000002,20,802,402,378.11400000000003,160.4,0.012437810945273632,1
15382,4,10,9904.960000000001,243,6794,554,990.4960000000001,679.4,0.018050541516245487,0
15384,179,3,1688.95,77,1419,412,562.9833333333333,473.0,0.007281553398058253,0
15385,212,2,625.2,8,267,496,312.6,133.5,0.004032258064516129,0
15386,5,1,394.14,31,446,5,394.14,446.0,0.2,1
15387,311,1,468.65,20,335,311,468.65,335.0,0.003215434083601286,1
15388,89,1,140.54,10,88,89,140.54,88.0,0.011235955056179775,1
15389,219,4,2233.8,2,3540,501,558.45,885.0,0.007984031936127744,0
15390,215,2,1216.66,77,894,228,608.33,447.0,0.008771929824561403,1
15391,403,1,289.87,12,109,403,289.87,109.0,0.0024813895781637717,1
15392,179,4,1715.07,54,1269,251,428.7675,317.25,0.01593625498007968,0
15393,100,4,783.58,35,322,543,195.895,80.5,0.007366482504604052,0
15394,23,9,4539.7,119,2008,543,504.4111111111111,223.11111111111111,0.016574585635359115,0
15395,145,1,107.45,7,17,145,107.45,17.0,0.006896551724137931,1
15396,403,1,508.20000000000005,2,156,403,508.20000000000005,156.0,0.0024813895781637717,0
15397,109,1,94.0,6,20,109,94.0,20.0,0.009174311926605505,1
15400,3,5,1044.9,15,508,380,208.98000000000002,101.6,0.013157894736842105,0
15401,271,2,216.95000000000002,14,93,388,108.47500000000001,46.5,0.005154639175257732,1
15402,15,5,1644.76,72,1771,411,328.952,354.2,0.012165450121654502,0
15403,311,2,170.88,6,492,550,85.44,246.0,0.0036363636363636364,1
15404,195,1,257.06,16,334,195,257.06,334.0,0.005128205128205128,1
15405,8,2,659.84,29,348,395,329.92,174.0,0.005063291139240506,1
15406,120,3,717.45,101,423,272,239.15,141.0,0.011029411764705883,0
15407,3,3,740.73,62,329,124,246.91,109.66666666666667,0.024193548387096774,0
15408,83,1,267.18,34,106,83,267.18,106.0,0.012048192771084338,1
15409,540,1,131.25,9,59,540,131.25,59.0,0.001851851851851852,1
15410,22,6,3035.77,71,1267,419,505.96166666666664,211.16666666666666,0.014319809069212411,0
15411,2,1,156.4,10,48,2,156.4,48.0,0.5,0
15413,511,5,6798.72,20,2694,558,1359.7440000000001,538.8,0.008960573476702509,1
15414,61,1,36.2,5,12,61,36.2,12.0,0.01639344262295082,0
15415,132,1,559.61,46,551,132,559.61,551.0,0.007575757575757576,1
15416,59,5,2862.93,123,1638,496,572.586,327.6,0.010080645161290322,0
15418,244,2,449.42,64,264,406,224.71,132.0,0.0049261083743842365,1
15420,253,6,743.0,52,844,553,123.83333333333333,140.66666666666666,0.0108499095840868,1
15421,34,9,3594.34,170,1806,551,399.37111111111113,200.66666666666666,0.016333938294010888,0
15422,142,7,1619.97,80,710,490,231.42428571428573,101.42857142857143,0.014285714285714285,1
15423,401,2,223.39,12,97,440,111.695,48.5,0.004545454545454545,0
15424,73,3,597.78,33,873,282,199.26,291.0,0.010638297872340425,1
15425,219,4,1941.1200000000001,114,1041,483,485.28000000000003,260.25,0.008281573498964804,1
15426,76,6,1768.98,218,789,405,294.83,131.5,0.014814814814814815,0
15428,206,3,668.97,35,245,541,222.99,81.66666666666667,0.005545286506469501,0
15430,287,2,954.75,36,309,347,477.375,154.5,0.005763688760806916,1
15431,322,1,153.24,2,84,322,153.24,84.0,0.003105590062111801,1
15432,360,1,149.57,6,27,360,149.57,27.0,0.002777777777777778,0
15433,33,2,533.3,40,534,86,266.65,267.0,0.023255813953488372,1
15434,19,7,1832.54,70,975,503,261.7914285714286,139.28571428571428,0.013916500994035786,0
15436,53,1,484.1,124,246,53,484.1,246.0,0.018867924528301886,0
15437,81,2,393.45,56,177,460,196.725,88.5,0.004347826086956522,1
15439,224,4,1269.05,49,572,473,317.2625,143.0,0.008456659619450317,1
15440,28,1,125.8,20,78,28,125.8,78.0,0.03571428571428571,0
15441,215,3,1254.21,45,587,549,418.07,195.66666666666666,0.00546448087431694,1
15442,68,1,594.0,2,120,68,594.0,120.0,0.014705882352941176,1
15443,139,8,2338.35,249,1242,462,292.29375,155.25,0.017316017316017316,0
15445,83,2,284.5,12,118,409,142.25,59.0,0.004889975550122249,1
15446,196,3,396.75,89,262,545,132.25,87.33333333333333,0.005504587155963303,1
15447,150,5,492.88,27,228,444,98.576,45.6,0.01126126126126126,1
15448,132,2,788.81,49,487,493,394.405,243.5,0.004056795131845842,1
15449,4,2,647.7,30,516,81,323.85,258.0,0.024691358024691357,0
15451,253,2,226.86,56,76,418,113.43,38.0,0.004784688995215311,1
15452,83,4,1493.63,148,941,330,373.4075,235.25,0.012121212121212121,0
15453,7,1,194.34,39,95,7,194.34,95.0,0.14285714285714285,0
15454,181,2,303.89,34,141,437,151.945,70.5,0.004576659038901602,1
15455,417,1,38.25,2,3,417,38.25,3.0,0.002398081534772182,1
15456,102,10,2091.52,128,2727,550,209.152,272.7,0.01818181818181818,1
15457,81,1,237.07,56,132,81,237.07,132.0,0.012345679012345678,1
15458,221,1,208.79999999999998,6,144,221,208.79999999999998,144.0,0.004524886877828055,0
15459,236,2,202.82999999999998,6,121,316,101.41499999999999,60.5,0.006329113924050633,1
15460,173,1,214.26,53,107,173,214.26,107.0,0.005780346820809248,1
15461,280,2,429.7,1,230,451,214.85,115.0,0.004434589800443459,1
15462,6,2,607.45,32,399,265,303.725,199.5,0.007547169811320755,0
15464,157,1,1044.65,155,348,157,1044.65,348.0,0.006369426751592357,1
15465,0,27,10634.039999999999,91,2298,549,393.8533333333333,85.11111111111111,0.04918032786885246,0
15466,209,3,1225.93,172,695,556,408.6433333333334,231.66666666666666,0.00539568345323741,0
15468,212,1,962.97,56,1245,212,962.97,1245.0,0.0047169811320754715,0
15469,258,1,335.7,19,134,258,335.7,134.0,0.003875968992248062,0
15470,395,1,63.419999999999995,4,232,395,63.419999999999995,232.0,0.002531645569620253,1
15471,199,2,837.53,67,414,370,418.765,207.0,0.005405405405405406,0
15473,264,1,274.8,3,104,264,274.8,104.0,0.003787878787878788,0
15474,415,1,150.35,19,55,415,150.35,55.0,0.0024096385542168677,1
15476,199,4,2209.98,67,1174,261,552.495,293.5,0.01532567049808429,1
15477,469,1,368.4,2,216,469,368.4,216.0,0.0021321961620469083,1
15478,394,1,541.06,23,269,394,541.06,269.0,0.0025380710659898475,0
15479,552,1,147.4,9,38,552,147.4,38.0,0.0018115942028985507,1
15480,288,2,2686.75,161,1547,495,1343.375,773.5,0.00404040404040404,0
15481,220,1,1993.34,38,1450,220,1993.34,1450.0,0.004545454545454545,1
15482,70,10,4799.84,43,1936,556,479.98400000000004,193.6,0.017985611510791366,0
15483,86,7,696.37,190,723,503,99.48142857142857,103.28571428571429,0.013916500994035786,0
15484,359,2,1061.69,53,924,553,530.845,462.0,0.003616636528028933,0
15485,155,6,4454.14,56,1841,557,742.3566666666667,306.8333333333333,0.010771992818671455,0
15486,346,1,102.0,1,40,346,102.0,40.0,0.002890173410404624,1
15487,499,1,231.32,14,144,499,231.32,144.0,0.002004008016032064,1
15488,276,4,340.6,8,178,402,85.15,44.5,0.009950248756218905,0
15489,30,6,1633.5900000000001,66,876,512,272.26500000000004,146.0,0.01171875,0
15490,249,1,210.85,22,82,249,210.85,82.0,0.004016064257028112,1
15491,37,3,1644.92,80,894,55,548.3066666666667,298.0,0.05454545454545454,0
15493,69,6,3079.23,233,911,474,513.205,151.83333333333334,0.012658227848101266,0
15494,297,3,2422.02,219,1913,548,807.34,637.6666666666666,0.005474452554744526,0
15495,198,1,246.5,20,194,198,246.5,194.0,0.005050505050505051,1
15496,450,1,146.14000000000001,22,98,450,146.14000000000001,98.0,0.0022222222222222222,1
15497,139,8,8365.789999999999,65,2841,540,1045.7237499999999,355.125,0.014814814814814815,0
15498,9,30,19776.03,502,9961,542,659.2009999999999,332.03333333333336,0.055350553505535055,0
15499,543,1,158.65,40,59,543,158.65,59.0,0.001841620626151013,1
15501,224,2,399.95,64,205,235,199.975,102.5,0.00851063829787234,1
15502,95,6,6188.8,154,3469,374,1031.4666666666667,578.1666666666666,0.016042780748663103,0
15503,182,2,257.3,112,130,546,128.65,65.0,0.003663003663003663,1
15504,340,3,338.62,32,105,485,112.87333333333333,35.0,0.006185567010309278,0
15506,201,3,1058.25,82,795,297,352.75,265.0,0.010101010101010102,0
15508,8,6,1000.27,78,440,54,166.71166666666667,73.33333333333333,0.1111111111111111,1
15509,199,1,152.41,26,58,199,152.41,58.0,0.005025125628140704,1
15510,150,1,250.0,1,2,150,250.0,2.0,0.006666666666666667,1
15512,179,3,311.78,28,223,495,103.92666666666666,74.33333333333333,0.006060606060606061,0
15513,18,28,19061.79,219,7552,514,680.7782142857143,269.7142857142857,0.054474708171206226,0
15514,45,13,4866.5,128,3155,554,374.34615384615387,242.69230769230768,0.023465703971119134,0
15515,206,1,171.81,7,131,206,171.81,131.0,0.0048543689320388345,1
15517,52,1,267.03,27,293,52,267.03,293.0,0.019230769230769232,1
15518,34,11,3242.61,213,2242,539,294.7827272727273,203.8181818181818,0.02040816326530612,0
15519,202,2,344.61,34,116,265,172.305,58.0,0.007547169811320755,1
15521,31,12,5755.22,176,3569,523,479.6016666666667,297.4166666666667,0.022944550669216062,0
15523,207,15,16847.18,63,15501,556,1123.1453333333334,1033.4,0.02697841726618705,0
15524,426,1,151.4,8,24,426,151.4,24.0,0.002347417840375587,0
15525,192,2,705.71,66,366,202,352.855,183.0,0.009900990099009901,0
